id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,professional_roles,accept_incomplete_resumes,experience,employment,adv_response_url,is_adv_vacancy,adv_context,show_logo_in_search,branding
100598560,False,Специалист поддержки со знанием языка хинди (Support Service Specialist with Hindi),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 82000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-06-25T05:31:28+0300,2024-06-25T05:31:28+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=100598560,,https://api.hh.ru/vacancies/100598560?host=hh.ru,https://hh.ru/vacancy/100598560,[],"{'id': '10854939', 'name': 'Моспрофи', 'url': 'https://api.hh.ru/employers/10854939', 'alternate_url': 'https://hh.ru/employer/10854939', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10854939', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Готовы рассмотреть кандидатов без опыта, но с хорошим уровнем языка хинди. Свободное владение языком хинди не ниже уровня B2. ', 'responsibility': 'Обеспечение бесперебойного оказания качественного сервиса в режиме 24/7. Оперативная поддержка пользователей на языке хинди (чаты/ эл. Почта/ телефония). '}",,"{'id': 'shift', 'name': 'Сменный график'}",[],[],[],False,"[{'id': '121', 'name': 'Специалист технической поддержки'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
102645387,False,Помощник руководителя,,False,False,"{'id': '160', 'name': 'Алматы', 'url': 'https://api.hh.ru/areas/160'}","{'from': 300000, 'to': 400000, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Алматы', 'street': 'улица Варламова', 'building': '27А', 'lat': 43.24069, 'lng': 76.871534, 'description': None, 'raw': 'Алматы, улица Варламова, 27А', 'metro': {'station_name': 'Сайран', 'line_name': 'Первая', 'station_id': '64.510', 'line_id': '64', 'lat': 43.2362, 'lng': 76.8764}, 'metro_stations': [{'station_name': 'Сайран', 'line_name': 'Первая', 'station_id': '64.510', 'line_id': '64', 'lat': 43.2362, 'lng': 76.8764}], 'id': '14884776'}",,,2024-07-04T08:23:37+0300,2024-07-04T08:23:37+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=102645387,,https://api.hh.ru/vacancies/102645387?host=hh.ru,https://hh.ru/vacancy/102645387,[],"{'id': '10665169', 'name': 'Имангалиева Дамира', 'url': 'https://api.hh.ru/employers/10665169', 'alternate_url': 'https://hh.ru/employer/10665169', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1214149.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/6477046.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/6477045.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10665169', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Навык нанимать эффективных людей. Навык правильного построения задач. Навык контроля движения дел и сотрудников. Умение найти решение в любой непонятной...', 'responsibility': 'Выполнение нерегулярных задач (например, поиск вариантов помещений для аренды, аудит корректности оформления документов в CRM и 1С, аудит тарифов...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '110', 'name': 'Секретарь, помощник руководителя, ассистент'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
102069434,False,Менеджер в детскую онлайн академию (без продаж),,False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}","{'from': 50000, 'to': 101000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2024-07-05T09:51:33+0300,2024-07-05T09:51:33+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=102069434,,https://api.hh.ru/vacancies/102069434?host=hh.ru,https://hh.ru/vacancy/102069434,[],"{'id': '5763979', 'name': 'Шапиро Милана Михайловна', 'url': 'https://api.hh.ru/employers/5763979', 'alternate_url': 'https://hh.ru/employer/5763979', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5763979', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Имеете ПК или ноутбук, стабильный высокоскоростной интернет , веб-камеру и гарнитуру. Вы уверенный пользователь ПК. Имеете возможность обеспечить тишину во...', 'responsibility': 'Обработка только входящих тёплых и горячих заявок. Общение с клиентами с помощью телефонии и в мессенджере Whatsapp. Согласование даты начала...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,"[{'id': '40', 'name': 'Другое'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
103361863,False,Хостес в Mandarin Combustible,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 60000, 'to': 64000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Малый Черкасский переулок', 'building': '2', 'lat': 55.758331, 'lng': 37.625999, 'description': None, 'raw': 'Москва, Малый Черкасский переулок, 2', 'metro': {'station_name': 'Лубянка', 'line_name': 'Сокольническая', 'station_id': '1.66', 'line_id': '1', 'lat': 55.759889, 'lng': 37.625336}, 'metro_stations': [{'station_name': 'Лубянка', 'line_name': 'Сокольническая', 'station_id': '1.66', 'line_id': '1', 'lat': 55.759889, 'lng': 37.625336}], 'id': '387203'}",,,2024-07-05T13:42:39+0300,2024-07-05T13:42:39+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=103361863,,https://api.hh.ru/vacancies/103361863?host=hh.ru,https://hh.ru/vacancy/103361863,[],"{'id': '989689', 'name': 'Элит-Трейд', 'url': 'https://api.hh.ru/employers/989689', 'alternate_url': 'https://hh.ru/employer/989689', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/303383.jpg', '90': 'https://img.hhcdn.ru/employer-logo/1655906.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/1655907.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=989689', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'доброжелательность и эмпатичность. * коммуникабельность и умение быстро находить общий язык с разными людьми. * ответственность и пунктуальность. * грамотная речь и приятный...', 'responsibility': 'приветствовать и комфортно размещать посетителей заведения. * подавать меню. * принимать телефонные звонки и осуществлять резервирование столиков. * оперативно решать интересующие гостей вопросы...'}",,"{'id': 'shift', 'name': 'Сменный график'}",[],[],[],False,"[{'id': '140', 'name': 'Хостес'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
101550655,False,QA Engineer Middle+ (Java) / Инженер нагрузочного тестирования,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 160000, 'to': 300000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-07-05T13:22:20+0300,2024-07-05T13:22:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=101550655,,https://api.hh.ru/vacancies/101550655?host=hh.ru,https://hh.ru/vacancy/101550655,[],"{'id': '4883080', 'name': 'Акселератор возможностей', 'url': 'https://api.hh.ru/employers/4883080', 'alternate_url': 'https://hh.ru/employer/4883080', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1083742.png', '240': 'https://img.hhcdn.ru/employer-logo/5955598.png', '90': 'https://img.hhcdn.ru/employer-logo/5955597.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4883080', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы от 2-х лет (Middle), от 4-х лет (Senior). Понимание методолгии и процессов проведения нагрузочного тестирования. ', 'responsibility': '...по различным направлениям: разработка, тестирование, аналитика, а также прокачивать soft <highlighttext>skills</highlighttext>. Ментор. Возможность как быть ментор, так и иметь собственного...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '124', 'name': 'Тестировщик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
101779693,False,Junior Solution Specialist,,False,False,"{'id': '2759', 'name': 'Ташкент', 'url': 'https://api.hh.ru/areas/2759'}","{'from': 15000000, 'to': 20000000, 'currency': 'UZS', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-06-12T09:51:00+0300,2024-06-12T09:51:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=101779693,,https://api.hh.ru/vacancies/101779693?host=hh.ru,https://hh.ru/vacancy/101779693,[],"{'id': '10346590', 'name': 'TERRANOVA CENTRAL ASIA', 'url': 'https://api.hh.ru/employers/10346590', 'alternate_url': 'https://hh.ru/employer/10346590', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6291566.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1167782.jpg', '240': 'https://img.hhcdn.ru/employer-logo/6291567.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10346590', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Ability to multi-task with strong verbal and written communication <highlighttext>skills</highlighttext> is essential. Strong knowledge of SQL is an advantage. ', 'responsibility': 'Defines, carries out and documents the cases of functionality and module tests. Produces the manuals of the product software. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '121', 'name': 'Специалист технической поддержки'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
46537005,False,Начинающий специалист,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 70000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Гельсингфорсская улица', 'building': '2', 'lat': 59.97387, 'lng': 30.333691, 'description': None, 'raw': 'Санкт-Петербург, Гельсингфорсская улица, 2', 'metro': {'station_name': 'Выборгская', 'line_name': 'Кировско-Выборгская', 'station_id': '14.196', 'line_id': '14', 'lat': 59.970925, 'lng': 30.347408}, 'metro_stations': [{'station_name': 'Выборгская', 'line_name': 'Кировско-Выборгская', 'station_id': '14.196', 'line_id': '14', 'lat': 59.970925, 'lng': 30.347408}], 'id': '889416'}",,,2024-07-04T10:05:18+0300,2024-07-04T10:05:18+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=46537005,,https://api.hh.ru/vacancies/46537005?host=hh.ru,https://hh.ru/vacancy/46537005,[],"{'id': '41862', 'name': 'Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/3863720.png', '90': 'https://img.hhcdn.ru/employer-logo/3863719.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/855711.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'У тебя есть опыт работы с клиентами, в IT или с юридическим лицами.', 'responsibility': 'Звонить клиентам по готовой холодной базе. Работать с документами: вести базу, оформлять все сделки в базе.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,True,"{'type': 'MAKEUP', 'tariff': None}"
90211098,False,Relationship Manager (Dubai),,False,False,"{'id': '208', 'name': 'ОАЭ', 'url': 'https://api.hh.ru/areas/208'}","{'from': 3000, 'to': 4600, 'currency': 'USD', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'эмират Дубай', 'street': 'Single Business Tower', 'building': None, 'lat': 25.188124, 'lng': 55.258499, 'description': None, 'raw': 'эмират Дубай, Single Business Tower', 'metro': None, 'metro_stations': [], 'id': '13664432'}",,,2024-07-05T16:33:09+0300,2024-07-05T16:33:09+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=90211098,,https://api.hh.ru/vacancies/90211098?host=hh.ru,https://hh.ru/vacancy/90211098,[],"{'id': '9989065', 'name': 'WGG MARKETING MANAGEMENT LLC', 'url': 'https://api.hh.ru/employers/9989065', 'alternate_url': 'https://hh.ru/employer/9989065', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1122311.png', '90': 'https://img.hhcdn.ru/employer-logo/6109833.png', '240': 'https://img.hhcdn.ru/employer-logo/6109834.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9989065', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Уровень английского языка не ниже уровня В2. Опыт работы в PR/SMM/маркетинге. Высокие коммуникативные навыки (экстраверсия, инициативность, умение...', 'responsibility': '100% погружаться в бизнес клиента и понимать продукт на уровне клиента. Устанавливать контакт с клиентом и разрабатывать стратегию. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '70', 'name': 'Менеджер по продажам, менеджер по работе с клиентами'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
91554486,False,Администратор в поликлинику (м. Улица Академика Янгеля),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 75000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Варшавское шоссе', 'building': '148', 'lat': 55.60102, 'lng': 37.602526, 'description': None, 'raw': 'Москва, Варшавское шоссе, 148', 'metro': None, 'metro_stations': [], 'id': '4900588'}",,,2024-06-07T17:29:31+0300,2024-06-07T17:29:31+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=91554486,,https://api.hh.ru/vacancies/91554486?host=hh.ru,https://hh.ru/vacancy/91554486,[],"{'id': '142683', 'name': 'Семейный доктор', 'url': 'https://api.hh.ru/employers/142683', 'alternate_url': 'https://hh.ru/employer/142683', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/803394.png', '90': 'https://img.hhcdn.ru/employer-logo/3654463.png', '240': 'https://img.hhcdn.ru/employer-logo/3654464.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=142683', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Грамотная устная и письменная речь, презентабельный внешний вид. Высокая клиентоориентированность. Знание делового этикета. Знания ПК в объёме уверенного пользователя, опыт...', 'responsibility': 'Встреча и координация потока пациентов по поликлинике. Ведение и контроль записи пациента на прием. Консультация пациентов по оказываемым услугам, прейскуранту...'}",,"{'id': 'shift', 'name': 'Сменный график'}",[],[],[],False,"[{'id': '8', 'name': 'Администратор'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,True,"{'type': 'MAKEUP', 'tariff': None}"
102296243,False,Контент-менеджер / Администратор сайта,,False,False,"{'id': '88', 'name': 'Казань', 'url': 'https://api.hh.ru/areas/88'}","{'from': 45000, 'to': 60000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Казань', 'street': 'улица Фатыха Амирхана', 'building': '42А', 'lat': 55.842312, 'lng': 49.134873, 'description': None, 'raw': 'Казань, улица Фатыха Амирхана, 42А', 'metro': None, 'metro_stations': [], 'id': '3756597'}",,,2024-06-19T16:50:50+0300,2024-06-19T16:50:50+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=102296243,,https://api.hh.ru/vacancies/102296243?host=hh.ru,https://hh.ru/vacancy/102296243,[],"{'id': '1508022', 'name': 'СТАНКОФФ.РУ', 'url': 'https://api.hh.ru/employers/1508022', 'alternate_url': 'https://hh.ru/employer/1508022', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6584050.png', '90': 'https://img.hhcdn.ru/employer-logo/6584049.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1240904.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1508022', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Работа в офисе (удалённый и гибридный формат не рассматриваем). Грамотная устная и письменная речь. Опыт работы контент-менеджером желателен. ', 'responsibility': 'Добавление и обновление товаров (подготовка описания / характеристик / спецификации / перевод с английского/ фото / видео). Добавление и обновление параметров в категориях (стандартизация...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '3', 'name': 'SMM-менеджер, контент-менеджер'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
103144762,False,Бизнес-ассистент,,False,True,"{'id': '2760', 'name': 'Бишкек', 'url': 'https://api.hh.ru/areas/2760'}","{'from': 50000, 'to': 90000, 'currency': 'KGS', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2024-07-05T15:21:19+0300,2024-07-05T15:21:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=103144762,,https://api.hh.ru/vacancies/103144762?host=hh.ru,https://hh.ru/vacancy/103144762,[],"{'id': '11214429', 'name': 'ОсОО Консолидатор швейных производств', 'url': 'https://api.hh.ru/employers/11214429', 'alternate_url': 'https://hh.ru/employer/11214429', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6806702.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1296604.png', '240': 'https://img.hhcdn.ru/employer-logo/6806703.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11214429', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Эмпатичного сотрудника, который понимает, как выстраивать отношения между членами команды и мотивировать сотрудников. Необходимые Hard <highlighttext>skills</highlighttext>: 1. Знание английского на...', 'responsibility': '1. Организовывать рабочий процесс команды, ставить ТЗ и контролировать выполнение. 2. Поиск найм крутых сотрудников и подрядчиков. 3. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '110', 'name': 'Секретарь, помощник руководителя, ассистент'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
102418161,False,Account and Content Manager,,False,False,"{'id': '59', 'name': 'Литва', 'url': 'https://api.hh.ru/areas/59'}","{'from': 600, 'to': None, 'currency': 'USD', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-06-21T11:02:35+0300,2024-06-21T11:02:35+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=102418161,,https://api.hh.ru/vacancies/102418161?host=hh.ru,https://hh.ru/vacancy/102418161,[],"{'id': '1745450', 'name': 'UAB Loberta', 'url': 'https://api.hh.ru/employers/1745450', 'alternate_url': 'https://hh.ru/employer/1745450', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/3643579.png', '240': 'https://img.hhcdn.ru/employer-logo/3643580.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/800673.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1745450', 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...management experience, have good communication <highlighttext>skills</highlighttext> and preferably understand casino games. Strong initiative. Exceptional negotiation <highlighttext>skills</highlighttext>. Effective communication abilities. ', 'responsibility': 'Account and Content Manager (with Sales <highlighttext>skills</highlighttext>). Be the primary point of contact and build long-term relationships with clients...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,"[{'id': '71', 'name': 'Менеджер по работе с партнерами'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
102429157,False,Кальянный мастер,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 80000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Большой проспект Петроградской стороны', 'building': '84', 'lat': 59.964363, 'lng': 30.309239, 'description': None, 'raw': 'Санкт-Петербург, Большой проспект Петроградской стороны, 84', 'metro': {'station_name': 'Петроградская', 'line_name': 'Московско-Петроградская', 'station_id': '15.215', 'line_id': '15', 'lat': 59.966389, 'lng': 30.311293}, 'metro_stations': [{'station_name': 'Петроградская', 'line_name': 'Московско-Петроградская', 'station_id': '15.215', 'line_id': '15', 'lat': 59.966389, 'lng': 30.311293}], 'id': '13494338'}",,,2024-07-06T12:56:19+0300,2024-07-06T12:56:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=102429157,,https://api.hh.ru/vacancies/102429157?host=hh.ru,https://hh.ru/vacancy/102429157,[],"{'id': '3023999', 'name': 'BALCON lounge bar', 'url': 'https://api.hh.ru/employers/3023999', 'alternate_url': 'https://hh.ru/employer/3023999', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/2333729.png', '90': 'https://img.hhcdn.ru/employer-logo/2333728.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/472969.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3023999', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы на релевантной должности от 1 года. Может похвастаться такими soft <highlighttext>skills</highlighttext> как грамотная устная и письменная речь, коммуникабельность...', 'responsibility': 'Улыбаться! Создавать атмосферу гостеприимства и радушия. Оказывать высокий уровень сервиса. Приём и приготовление заказов. Замывка кальянов и чаш. '}",,"{'id': 'shift', 'name': 'Сменный график'}",[],[],[],False,"[{'id': '89', 'name': 'Официант, бармен, бариста'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
97926428,False,Заместитель главного бухгалтера,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 160000, 'to': 160000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Звездная улица', 'building': '1', 'lat': 59.831245, 'lng': 30.344866, 'description': None, 'raw': 'Санкт-Петербург, Звездная улица, 1', 'metro': {'station_name': 'Звёздная', 'line_name': 'Московско-Петроградская', 'station_id': '15.225', 'line_id': '15', 'lat': 59.833241, 'lng': 30.349428}, 'metro_stations': [{'station_name': 'Звёздная', 'line_name': 'Московско-Петроградская', 'station_id': '15.225', 'line_id': '15', 'lat': 59.833241, 'lng': 30.349428}], 'id': '398333'}",,,2024-07-04T17:15:05+0300,2024-07-04T17:15:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=97926428,,https://api.hh.ru/vacancies/97926428?host=hh.ru,https://hh.ru/vacancy/97926428,[],"{'id': '581224', 'name': 'Монополия', 'url': 'https://api.hh.ru/employers/581224', 'alternate_url': 'https://hh.ru/employer/581224', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/796999.png', '90': 'https://img.hhcdn.ru/employer-logo/3628883.png', '240': 'https://img.hhcdn.ru/employer-logo/3628884.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=581224', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Знания законодательства в области бухгалтерии и налогообложения (знание ВЭД будет преимуществом); организации документооборота по участкам бухгалтерского учета, действующих ФСБУ. ', 'responsibility': 'Осуществлять контроль за работой по ведению бухгалтерского учета, ведение бухгалтерского и налогового учета, формирование отчетности в соответствии с требованиями законодательства. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '18', 'name': 'Бухгалтер'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,True,"{'type': 'MAKEUP', 'tariff': None}"
101507790,False,Rust Developer (blockchain),,False,True,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 7000, 'to': 9000, 'currency': 'USD', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2024-06-07T14:36:01+0300,2024-06-07T14:36:01+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=101507790,,https://api.hh.ru/vacancies/101507790?host=hh.ru,https://hh.ru/vacancy/101507790,[],"{'id': '10107057', 'name': 'EmFi Technologies Limited', 'url': 'https://api.hh.ru/employers/10107057', 'alternate_url': 'https://hh.ru/employer/10107057', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10107057', 'accredited_it_employer': False, 'trusted': False}","{'requirement': 'Familiarity with blockchain security practices and cryptographic protocols. Excellent problem-solving <highlighttext>skills</highlighttext> and attention to detail. Ability to work collaboratively...', 'responsibility': 'Develop and maintain protocol features and functionalities using Rust. Collaborate in the design and deployment of cross-chain solutions on...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
93875451,False,Младший специалист фрод-мониторинга,,False,False,"{'id': '66', 'name': 'Нижний Новгород', 'url': 'https://api.hh.ru/areas/66'}","{'from': 71000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2024-07-05T15:32:23+0300,2024-07-05T15:32:23+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=93875451,,https://api.hh.ru/vacancies/93875451?host=hh.ru,https://hh.ru/vacancy/93875451,[],"{'id': '78638', 'name': 'Т-Банк', 'url': 'https://api.hh.ru/employers/78638', 'alternate_url': 'https://hh.ru/employer/78638', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6761534.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1285309.png', '240': 'https://img.hhcdn.ru/employer-logo/6761535.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=78638', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Имеете среднее полное образование (11 классов). Обладаете аналитическим складом ума. Умеете грамотно и структурированно излагать мысли. У вас высокие коммуникативные...', 'responsibility': 'Осуществлять круглосуточный онлайн мониторинг банковских операций на предмет мошенничества. Проводить расследования по случаям мошенничества, принимать решения по блокировке и другим...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '116', 'name': 'Специалист по информационной безопасности'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,True,"{'type': 'MAKEUP', 'tariff': None}"
